id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
51,"Good Mornings","Good Mornings","<p>Debout, barre sur les épaules, pieds à largeur de hanches.</p><p>Penchez le torse vers l'avant en gardant le <strong>dos droit</strong>, puis remontez en contractant les <em>fessiers</em>.</p>","<p>Stand with barbell on shoulders, feet hip-width apart.</p><p>Bend torso forward keeping <strong>back straight</strong>, then rise by contracting <em>glutes</em>.</p>",https://www.youtube.com/watch?v=vKPGe84pijo,https://img.youtube.com/vi/vKPGe84pijo/maxresdefault.jpg,"Exercice pour la chaîne postérieure.","Posterior chain exercise.","good-mornings","good-mornings",MECHANICS_TYPE,COMPOUND
52,"Bicycle Crunches","Bicycle Crunches","<p>Allongé sur le dos, mains derrière la tête, genoux fléchis.</p><p>Amenez coude droit vers genou gauche en <strong>alternant</strong>, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, hands behind head, knees bent.</p><p>Bring right elbow to left knee <strong>alternating</strong>, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=9FGilKArF14,https://img.youtube.com/vi/9FGilKArF14/maxresdefault.jpg,"Crunch dynamique pour abdominaux et obliques.","Dynamic crunch for abs and obliques.","bicycle-crunches","bicycle-crunches",TYPE,STRENGTH
52,"Bicycle Crunches","Bicycle Crunches","<p>Allongé sur le dos, mains derrière la tête, genoux fléchis.</p><p>Amenez coude droit vers genou gauche en <strong>alternant</strong>, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, hands behind head, knees bent.</p><p>Bring right elbow to left knee <strong>alternating</strong>, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=9FGilKArF14,https://img.youtube.com/vi/9FGilKArF14/maxresdefault.jpg,"Crunch dynamique pour abdominaux et obliques.","Dynamic crunch for abs and obliques.","bicycle-crunches","bicycle-crunches",PRIMARY_MUSCLE,CORE
52,"Bicycle Crunches","Bicycle Crunches","<p>Allongé sur le dos, mains derrière la tête, genoux fléchis.</p><p>Amenez coude droit vers genou gauche en <strong>alternant</strong>, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, hands behind head, knees bent.</p><p>Bring right elbow to left knee <strong>alternating</strong>, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=9FGilKArF14,https://img.youtube.com/vi/9FGilKArF14/maxresdefault.jpg,"Crunch dynamique pour abdominaux et obliques.","Dynamic crunch for abs and obliques.","bicycle-crunches","bicycle-crunches",EQUIPMENT,BODYWEIGHT
52,"Bicycle Crunches","Bicycle Crunches","<p>Allongé sur le dos, mains derrière la tête, genoux fléchis.</p><p>Amenez coude droit vers genou gauche en <strong>alternant</strong>, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, hands behind head, knees bent.</p><p>Bring right elbow to left knee <strong>alternating</strong>, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=9FGilKArF14,https://img.youtube.com/vi/9FGilKArF14/maxresdefault.jpg,"Crunch dynamique pour abdominaux et obliques.","Dynamic crunch for abs and obliques.","bicycle-crunches","bicycle-crunches",MECHANICS_TYPE,ISOLATION
53,"Farmer's Walk","Farmer's Walk","<p>Debout, tenez un haltère lourd dans chaque main.</p><p>Marchez sur une distance en gardant le <strong>dos droit</strong> et les <em>épaules en arrière</em>.</p>","<p>Stand holding a heavy dumbbell in each hand.</p><p>Walk for a distance keeping <strong>back straight</strong> and <em>shoulders back</em>.</p>",https://www.youtube.com/watch?v=Jz5-g93q3h8,https://img.youtube.com/vi/Jz5-g93q3h8/maxresdefault.jpg,"Exercice de préhension et de gainage.","Grip and core strengthening exercise.","farmers-walk","farmers-walk",TYPE,STRENGTH
53,"Farmer's Walk","Farmer's Walk","<p>Debout, tenez un haltère lourd dans chaque main.</p><p>Marchez sur une distance en gardant le <strong>dos droit</strong> et les <em>épaules en arrière</em>.</p>","<p>Stand holding a heavy dumbbell in each hand.</p><p>Walk for a distance keeping <strong>back straight</strong> and <em>shoulders back</em>.</p>",https://www.youtube.com/watch?v=Jz5-g93q3h8,https://img.youtube.com/vi/Jz5-g93q3h8/maxresdefault.jpg,"Exercice de préhension et de gainage.","Grip and core strengthening exercise.","farmers-walk","farmers-walk",PRIMARY_MUSCLE,FOREARMS
53,"Farmer's Walk","Farmer's Walk","<p>Debout, tenez un haltère lourd dans chaque main.</p><p>Marchez sur une distance en gardant le <strong>dos droit</strong> et les <em>épaules en arrière</em>.</p>","<p>Stand holding a heavy dumbbell in each hand.</p><p>Walk for a distance keeping <strong>back straight</strong> and <em>shoulders back</em>.</p>",https://www.youtube.com/watch?v=Jz5-g93q3h8,https://img.youtube.com/vi/Jz5-g93q3h8/maxresdefault.jpg,"Exercice de préhension et de gainage.","Grip and core strengthening exercise.","farmers-walk","farmers-walk",SECONDARY_MUSCLE,CORE
53,"Farmer's Walk","Farmer's Walk","<p>Debout, tenez un haltère lourd dans chaque main.</p><p>Marchez sur une distance en gardant le <strong>dos droit</strong> et les <em>épaules en arrière</em>.</p>","<p>Stand holding a heavy dumbbell in each hand.</p><p>Walk for a distance keeping <strong>back straight</strong> and <em>shoulders back</em>.</p>",https://www.youtube.com/watch?v=Jz5-g93q3h8,https://img.youtube.com/vi/Jz5-g93q3h8/maxresdefault.jpg,"Exercice de préhension et de gainage.","Grip and core strengthening exercise.","farmers-walk","farmers-walk",EQUIPMENT,DUMBBELL
53,"Farmer's Walk","Farmer's Walk","<p>Debout, tenez un haltère lourd dans chaque main.</p><p>Marchez sur une distance en gardant le <strong>dos droit</strong> et les <em>épaules en arrière</em>.</p>","<p>Stand holding a heavy dumbbell in each hand.</p><p>Walk for a distance keeping <strong>back straight</strong> and <em>shoulders back</em>.</p>",https://www.youtube.com/watch?v=Jz5-g93q3h8,https://img.youtube.com/vi/Jz5-g93q3h8/maxresdefault.jpg,"Exercice de préhension et de gainage.","Grip and core strengthening exercise.","farmers-walk","farmers-walk",MECHANICS_TYPE,COMPOUND
54,"Kettlebell Snatch","Kettlebell Snatch","<p>Kettlebell entre les pieds, balancez-la vers l'arrière puis <strong>tirez</strong> vers le haut.</p><p>Terminez avec la kettlebell au-dessus de la tête, bras tendu, d'un mouvement <em>fluide</em>.</p>","<p>Kettlebell between feet, swing it back then <strong>pull</strong> upward.</p><p>Finish with kettlebell overhead, arm extended, in a <em>fluid</em> motion.</p>",https://www.youtube.com/watch?v=jCURS5m92p8,https://img.youtube.com/vi/jCURS5m92p8/maxresdefault.jpg,"Arraché kettlebell explosif.","Explosive kettlebell snatch.","kettlebell-snatch","kettlebell-snatch",TYPE,POWERLIFTING
54,"Kettlebell Snatch","Kettlebell Snatch","<p>Kettlebell entre les pieds, balancez-la vers l'arrière puis <strong>tirez</strong> vers le haut.</p><p>Terminez avec la kettlebell au-dessus de la tête, bras tendu, d'un mouvement <em>fluide</em>.</p>","<p>Kettlebell between feet, swing it back then <strong>pull</strong> upward.</p><p>Finish with kettlebell overhead, arm extended, in a <em>fluid</em> motion.</p>",https://www.youtube.com/watch?v=jCURS5m92p8,https://img.youtube.com/vi/jCURS5m92p8/maxresdefault.jpg,"Arraché kettlebell explosif.","Explosive kettlebell snatch.","kettlebell-snatch","kettlebell-snatch",PRIMARY_MUSCLE,SHOULDERS
54,"Kettlebell Snatch","Kettlebell Snatch","<p>Kettlebell entre les pieds, balancez-la vers l'arrière puis <strong>tirez</strong> vers le haut.</p><p>Terminez avec la kettlebell au-dessus de la tête, bras tendu, d'un mouvement <em>fluide</em>.</p>","<p>Kettlebell between feet, swing it back then <strong>pull</strong> upward.</p><p>Finish with kettlebell overhead, arm extended, in a <em>fluid</em> motion.</p>",https://www.youtube.com/watch?v=jCURS5m92p8,https://img.youtube.com/vi/jCURS5m92p8/maxresdefault.jpg,"Arraché kettlebell explosif.","Explosive kettlebell snatch.","kettlebell-snatch","kettlebell-snatch",SECONDARY_MUSCLE,GLUTES
54,"Kettlebell Snatch","Kettlebell Snatch","<p>Kettlebell entre les pieds, balancez-la vers l'arrière puis <strong>tirez</strong> vers le haut.</p><p>Terminez avec la kettlebell au-dessus de la tête, bras tendu, d'un mouvement <em>fluide</em>.</p>","<p>Kettlebell between feet, swing it back then <strong>pull</strong> upward.</p><p>Finish with kettlebell overhead, arm extended, in a <em>fluid</em> motion.</p>",https://www.youtube.com/watch?v=jCURS5m92p8,https://img.youtube.com/vi/jCURS5m92p8/maxresdefault.jpg,"Arraché kettlebell explosif.","Explosive kettlebell snatch.","kettlebell-snatch","kettlebell-snatch",EQUIPMENT,KETTLEBELL
54,"Kettlebell Snatch","Kettlebell Snatch","<p>Kettlebell entre les pieds, balancez-la vers l'arrière puis <strong>tirez</strong> vers le haut.</p><p>Terminez avec la kettlebell au-dessus de la tête, bras tendu, d'un mouvement <em>fluide</em>.</p>","<p>Kettlebell between feet, swing it back then <strong>pull</strong> upward.</p><p>Finish with kettlebell overhead, arm extended, in a <em>fluid</em> motion.</p>",https://www.youtube.com/watch?v=jCURS5m92p8,https://img.youtube.com/vi/jCURS5m92p8/maxresdefault.jpg,"Arraché kettlebell explosif.","Explosive kettlebell snatch.","kettlebell-snatch","kettlebell-snatch",MECHANICS_TYPE,COMPOUND
55,"Leg Raises","Leg Raises","<p>Allongé sur le dos, jambes tendues, mains sous les fessiers.</p><p>Levez les jambes <strong>tendues</strong> vers le ciel, puis redescendez <em>lentement</em> sans toucher le sol.</p>","<p>Lying on back, legs straight, hands under glutes.</p><p>Raise <strong>straight</strong> legs toward sky, then lower <em>slowly</em> without touching ground.</p>",https://www.youtube.com/watch?v=l4kQd9eWclE,https://img.youtube.com/vi/l4kQd9eWclE/maxresdefault.jpg,"Exercice pour abdominaux inférieurs.","Lower abs exercise.","leg-raises","leg-raises",TYPE,STRENGTH
55,"Leg Raises","Leg Raises","<p>Allongé sur le dos, jambes tendues, mains sous les fessiers.</p><p>Levez les jambes <strong>tendues</strong> vers le ciel, puis redescendez <em>lentement</em> sans toucher le sol.</p>","<p>Lying on back, legs straight, hands under glutes.</p><p>Raise <strong>straight</strong> legs toward sky, then lower <em>slowly</em> without touching ground.</p>",https://www.youtube.com/watch?v=l4kQd9eWclE,https://img.youtube.com/vi/l4kQd9eWclE/maxresdefault.jpg,"Exercice pour abdominaux inférieurs.","Lower abs exercise.","leg-raises","leg-raises",PRIMARY_MUSCLE,CORE
55,"Leg Raises","Leg Raises","<p>Allongé sur le dos, jambes tendues, mains sous les fessiers.</p><p>Levez les jambes <strong>tendues</strong> vers le ciel, puis redescendez <em>lentement</em> sans toucher le sol.</p>","<p>Lying on back, legs straight, hands under glutes.</p><p>Raise <strong>straight</strong> legs toward sky, then lower <em>slowly</em> without touching ground.</p>",https://www.youtube.com/watch?v=l4kQd9eWclE,https://img.youtube.com/vi/l4kQd9eWclE/maxresdefault.jpg,"Exercice pour abdominaux inférieurs.","Lower abs exercise.","leg-raises","leg-raises",EQUIPMENT,BODYWEIGHT
55,"Leg Raises","Leg Raises","<p>Allongé sur le dos, jambes tendues, mains sous les fessiers.</p><p>Levez les jambes <strong>tendues</strong> vers le ciel, puis redescendez <em>lentement</em> sans toucher le sol.</p>","<p>Lying on back, legs straight, hands under glutes.</p><p>Raise <strong>straight</strong> legs toward sky, then lower <em>slowly</em> without touching ground.</p>",https://www.youtube.com/watch?v=l4kQd9eWclE,https://img.youtube.com/vi/l4kQd9eWclE/maxresdefault.jpg,"Exercice pour abdominaux inférieurs.","Lower abs exercise.","leg-raises","leg-raises",MECHANICS_TYPE,ISOLATION
56,"Glute Bridge","Glute Bridge","<p>Allongé sur le dos, genoux fléchis, pieds à plat au sol.</p><p>Poussez les hanches vers le haut en contractant <strong>fortement</strong> les <em>fessiers</em>, puis redescendez.</p>","<p>Lying on back, knees bent, feet flat on floor.</p><p>Push hips upward contracting <strong>strongly</strong> the <em>glutes</em>, then lower.</p>",https://www.youtube.com/watch?v=Zp26q4BY5a4,https://img.youtube.com/vi/Zp26q4BY5a4/maxresdefault.jpg,"Activation des fessiers.","Glute activation.","glute-bridge","glute-bridge",TYPE,STRENGTH
56,"Glute Bridge","Glute Bridge","<p>Allongé sur le dos, genoux fléchis, pieds à plat au sol.</p><p>Poussez les hanches vers le haut en contractant <strong>fortement</strong> les <em>fessiers</em>, puis redescendez.</p>","<p>Lying on back, knees bent, feet flat on floor.</p><p>Push hips upward contracting <strong>strongly</strong> the <em>glutes</em>, then lower.</p>",https://www.youtube.com/watch?v=Zp26q4BY5a4,https://img.youtube.com/vi/Zp26q4BY5a4/maxresdefault.jpg,"Activation des fessiers.","Glute activation.","glute-bridge","glute-bridge",PRIMARY_MUSCLE,GLUTES
56,"Glute Bridge","Glute Bridge","<p>Allongé sur le dos, genoux fléchis, pieds à plat au sol.</p><p>Poussez les hanches vers le haut en contractant <strong>fortement</strong> les <em>fessiers</em>, puis redescendez.</p>","<p>Lying on back, knees bent, feet flat on floor.</p><p>Push hips upward contracting <strong>strongly</strong> the <em>glutes</em>, then lower.</p>",https://www.youtube.com/watch?v=Zp26q4BY5a4,https://img.youtube.com/vi/Zp26q4BY5a4/maxresdefault.jpg,"Activation des fessiers.","Glute activation.","glute-bridge","glute-bridge",SECONDARY_MUSCLE,HAMSTRINGS
56,"Glute Bridge","Glute Bridge","<p>Allongé sur le dos, genoux fléchis, pieds à plat au sol.</p><p>Poussez les hanches vers le haut en contractant <strong>fortement</strong> les <em>fessiers</em>, puis redescendez.</p>","<p>Lying on back, knees bent, feet flat on floor.</p><p>Push hips upward contracting <strong>strongly</strong> the <em>glutes</em>, then lower.</p>",https://www.youtube.com/watch?v=Zp26q4BY5a4,https://img.youtube.com/vi/Zp26q4BY5a4/maxresdefault.jpg,"Activation des fessiers.","Glute activation.","glute-bridge","glute-bridge",EQUIPMENT,BODYWEIGHT
56,"Glute Bridge","Glute Bridge","<p>Allongé sur le dos, genoux fléchis, pieds à plat au sol.</p><p>Poussez les hanches vers le haut en contractant <strong>fortement</strong> les <em>fessiers</em>, puis redescendez.</p>","<p>Lying on back, knees bent, feet flat on floor.</p><p>Push hips upward contracting <strong>strongly</strong> the <em>glutes</em>, then lower.</p>",https://www.youtube.com/watch?v=Zp26q4BY5a4,https://img.youtube.com/vi/Zp26q4BY5a4/maxresdefault.jpg,"Activation des fessiers.","Glute activation.","glute-bridge","glute-bridge",MECHANICS_TYPE,ISOLATION
57,"Step-Ups","Step-Ups","<p>Debout face à une boîte ou banc, montez dessus avec un pied.</p><p>Poussez sur ce pied pour monter complètement, puis redescendez <strong>contrôlé</strong>.</p>","<p>Stand facing a box or bench, step onto it with one foot.</p><p>Push off this foot to step up completely, then descend with <strong>control</strong>.</p>",https://www.youtube.com/watch?v=d_dt584i7wE,https://img.youtube.com/vi/d_dt584i7wE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","step-ups","step-ups",TYPE,STRENGTH
57,"Step-Ups","Step-Ups","<p>Debout face à une boîte ou banc, montez dessus avec un pied.</p><p>Poussez sur ce pied pour monter complètement, puis redescendez <strong>contrôlé</strong>.</p>","<p>Stand facing a box or bench, step onto it with one foot.</p><p>Push off this foot to step up completely, then descend with <strong>control</strong>.</p>",https://www.youtube.com/watch?v=d_dt584i7wE,https://img.youtube.com/vi/d_dt584i7wE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","step-ups","step-ups",PRIMARY_MUSCLE,QUADRICEPS
57,"Step-Ups","Step-Ups","<p>Debout face à une boîte ou banc, montez dessus avec un pied.</p><p>Poussez sur ce pied pour monter complètement, puis redescendez <strong>contrôlé</strong>.</p>","<p>Stand facing a box or bench, step onto it with one foot.</p><p>Push off this foot to step up completely, then descend with <strong>control</strong>.</p>",https://www.youtube.com/watch?v=d_dt584i7wE,https://img.youtube.com/vi/d_dt584i7wE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","step-ups","step-ups",SECONDARY_MUSCLE,GLUTES
57,"Step-Ups","Step-Ups","<p>Debout face à une boîte ou banc, montez dessus avec un pied.</p><p>Poussez sur ce pied pour monter complètement, puis redescendez <strong>contrôlé</strong>.</p>","<p>Stand facing a box or bench, step onto it with one foot.</p><p>Push off this foot to step up completely, then descend with <strong>control</strong>.</p>",https://www.youtube.com/watch?v=d_dt584i7wE,https://img.youtube.com/vi/d_dt584i7wE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","step-ups","step-ups",EQUIPMENT,BODYWEIGHT
57,"Step-Ups","Step-Ups","<p>Debout face à une boîte ou banc, montez dessus avec un pied.</p><p>Poussez sur ce pied pour monter complètement, puis redescendez <strong>contrôlé</strong>.</p>","<p>Stand facing a box or bench, step onto it with one foot.</p><p>Push off this foot to step up completely, then descend with <strong>control</strong>.</p>",https://www.youtube.com/watch?v=d_dt584i7wE,https://img.youtube.com/vi/d_dt584i7wE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","step-ups","step-ups",MECHANICS_TYPE,COMPOUND
58,"Reverse Crunches","Reverse Crunches","<p>Allongé sur le dos, jambes fléchies à 90°, mains au sol.</p><p>Ramenez les genoux vers la <strong>poitrine</strong> en soulevant les hanches, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, legs bent at 90°, hands on floor.</p><p>Bring knees toward <strong>chest</strong> lifting hips, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=hyv14e2w0o0,https://img.youtube.com/vi/hyv14e2w0o0/maxresdefault.jpg,"Abdominaux inférieurs sans tension au cou.","Lower abs without neck strain.","reverse-crunches","reverse-crunches",TYPE,STRENGTH
58,"Reverse Crunches","Reverse Crunches","<p>Allongé sur le dos, jambes fléchies à 90°, mains au sol.</p><p>Ramenez les genoux vers la <strong>poitrine</strong> en soulevant les hanches, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, legs bent at 90°, hands on floor.</p><p>Bring knees toward <strong>chest</strong> lifting hips, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=hyv14e2w0o0,https://img.youtube.com/vi/hyv14e2w0o0/maxresdefault.jpg,"Abdominaux inférieurs sans tension au cou.","Lower abs without neck strain.","reverse-crunches","reverse-crunches",PRIMARY_MUSCLE,CORE
58,"Reverse Crunches","Reverse Crunches","<p>Allongé sur le dos, jambes fléchies à 90°, mains au sol.</p><p>Ramenez les genoux vers la <strong>poitrine</strong> en soulevant les hanches, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, legs bent at 90°, hands on floor.</p><p>Bring knees toward <strong>chest</strong> lifting hips, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=hyv14e2w0o0,https://img.youtube.com/vi/hyv14e2w0o0/maxresdefault.jpg,"Abdominaux inférieurs sans tension au cou.","Lower abs without neck strain.","reverse-crunches","reverse-crunches",EQUIPMENT,BODYWEIGHT
58,"Reverse Crunches","Reverse Crunches","<p>Allongé sur le dos, jambes fléchies à 90°, mains au sol.</p><p>Ramenez les genoux vers la <strong>poitrine</strong> en soulevant les hanches, contractez les <em>abdominaux</em>.</p>","<p>Lying on back, legs bent at 90°, hands on floor.</p><p>Bring knees toward <strong>chest</strong> lifting hips, contract <em>abdominals</em>.</p>",https://www.youtube.com/watch?v=hyv14e2w0o0,https://img.youtube.com/vi/hyv14e2w0o0/maxresdefault.jpg,"Abdominaux inférieurs sans tension au cou.","Lower abs without neck strain.","reverse-crunches","reverse-crunches",MECHANICS_TYPE,ISOLATION
59,"Side Lunges","Side Lunges","<p>Debout, pieds joints, faites un grand pas sur le <strong>côté</strong>.</p><p>Fléchissez le genou de cette jambe en gardant l'autre <em>tendue</em>, puis revenez.</p>","<p>Stand with feet together, take a large step to the <strong>side</strong>.</p><p>Bend knee of that leg keeping other <em>straight</em>, then return.</p>",https://www.youtube.com/watch?v=FUX6Pz8vV0s,https://img.youtube.com/vi/FUX6Pz8vV0s/maxresdefault.jpg,"Fentes latérales pour les adducteurs.","Side lunges for adductors.","side-lunges","side-lunges",TYPE,STRENGTH
59,"Side Lunges","Side Lunges","<p>Debout, pieds joints, faites un grand pas sur le <strong>côté</strong>.</p><p>Fléchissez le genou de cette jambe en gardant l'autre <em>tendue</em>, puis revenez.</p>","<p>Stand with feet together, take a large step to the <strong>side</strong>.</p><p>Bend knee of that leg keeping other <em>straight</em>, then return.</p>",https://www.youtube.com/watch?v=FUX6Pz8vV0s,https://img.youtube.com/vi/FUX6Pz8vV0s/maxresdefault.jpg,"Fentes latérales pour les adducteurs.","Side lunges for adductors.","side-lunges","side-lunges",PRIMARY_MUSCLE,GLUTES
59,"Side Lunges","Side Lunges","<p>Debout, pieds joints, faites un grand pas sur le <strong>côté</strong>.</p><p>Fléchissez le genou de cette jambe en gardant l'autre <em>tendue</em>, puis revenez.</p>","<p>Stand with feet together, take a large step to the <strong>side</strong>.</p><p>Bend knee of that leg keeping other <em>straight</em>, then return.</p>",https://www.youtube.com/watch?v=FUX6Pz8vV0s,https://img.youtube.com/vi/FUX6Pz8vV0s/maxresdefault.jpg,"Fentes latérales pour les adducteurs.","Side lunges for adductors.","side-lunges","side-lunges",SECONDARY_MUSCLE,QUADRICEPS
59,"Side Lunges","Side Lunges","<p>Debout, pieds joints, faites un grand pas sur le <strong>côté</strong>.</p><p>Fléchissez le genou de cette jambe en gardant l'autre <em>tendue</em>, puis revenez.</p>","<p>Stand with feet together, take a large step to the <strong>side</strong>.</p><p>Bend knee of that leg keeping other <em>straight</em>, then return.</p>",https://www.youtube.com/watch?v=FUX6Pz8vV0s,https://img.youtube.com/vi/FUX6Pz8vV0s/maxresdefault.jpg,"Fentes latérales pour les adducteurs.","Side lunges for adductors.","side-lunges","side-lunges",EQUIPMENT,BODYWEIGHT
59,"Side Lunges","Side Lunges","<p>Debout, pieds joints, faites un grand pas sur le <strong>côté</strong>.</p><p>Fléchissez le genou de cette jambe en gardant l'autre <em>tendue</em>, puis revenez.</p>","<p>Stand with feet together, take a large step to the <strong>side</strong>.</p><p>Bend knee of that leg keeping other <em>straight</em>, then return.</p>",https://www.youtube.com/watch?v=FUX6Pz8vV0s,https://img.youtube.com/vi/FUX6Pz8vV0s/maxresdefault.jpg,"Fentes latérales pour les adducteurs.","Side lunges for adductors.","side-lunges","side-lunges",MECHANICS_TYPE,COMPOUND
60,"Butt Kicks","Butt Kicks","<p>Debout, courez sur place en amenant les <strong>talons</strong> vers les <em>fessiers</em>.</p><p>Gardez un rythme rapide et un mouvement fluide.</p>","<p>Stand, run in place bringing <strong>heels</strong> toward <em>glutes</em>.</p><p>Keep a fast pace and fluid motion.</p>",https://www.youtube.com/watch?v=2-bE09f428c,https://img.youtube.com/vi/2-bE09f428c/maxresdefault.jpg,"Échauffement cardio pour les ischio-jambiers.","Cardio warm-up for hamstrings.","butt-kicks","butt-kicks",TYPE,CARDIO
60,"Butt Kicks","Butt Kicks","<p>Debout, courez sur place en amenant les <strong>talons</strong> vers les <em>fessiers</em>.</p><p>Gardez un rythme rapide et un mouvement fluide.</p>","<p>Stand, run in place bringing <strong>heels</strong> toward <em>glutes</em>.</p><p>Keep a fast pace and fluid motion.</p>",https://www.youtube.com/watch?v=2-bE09f428c,https://img.youtube.com/vi/2-bE09f428c/maxresdefault.jpg,"Échauffement cardio pour les ischio-jambiers.","Cardio warm-up for hamstrings.","butt-kicks","butt-kicks",PRIMARY_MUSCLE,HAMSTRINGS
60,"Butt Kicks","Butt Kicks","<p>Debout, courez sur place en amenant les <strong>talons</strong> vers les <em>fessiers</em>.</p><p>Gardez un rythme rapide et un mouvement fluide.</p>","<p>Stand, run in place bringing <strong>heels</strong> toward <em>glutes</em>.</p><p>Keep a fast pace and fluid motion.</p>",https://www.youtube.com/watch?v=2-bE09f428c,https://img.youtube.com/vi/2-bE09f428c/maxresdefault.jpg,"Échauffement cardio pour les ischio-jambiers.","Cardio warm-up for hamstrings.","butt-kicks","butt-kicks",SECONDARY_MUSCLE,QUADRICEPS
60,"Butt Kicks","Butt Kicks","<p>Debout, courez sur place en amenant les <strong>talons</strong> vers les <em>fessiers</em>.</p><p>Gardez un rythme rapide et un mouvement fluide.</p>","<p>Stand, run in place bringing <strong>heels</strong> toward <em>glutes</em>.</p><p>Keep a fast pace and fluid motion.</p>",https://www.youtube.com/watch?v=2-bE09f428c,https://img.youtube.com/vi/2-bE09f428c/maxresdefault.jpg,"Échauffement cardio pour les ischio-jambiers.","Cardio warm-up for hamstrings.","butt-kicks","butt-kicks",EQUIPMENT,BODYWEIGHT
60,"Butt Kicks","Butt Kicks","<p>Debout, courez sur place en amenant les <strong>talons</strong> vers les <em>fessiers</em>.</p><p>Gardez un rythme rapide et un mouvement fluide.</p>","<p>Stand, run in place bringing <strong>heels</strong> toward <em>glutes</em>.</p><p>Keep a fast pace and fluid motion.</p>",https://www.youtube.com/watch?v=2-bE09f428c,https://img.youtube.com/vi/2-bE09f428c/maxresdefault.jpg,"Échauffement cardio pour les ischio-jambiers.","Cardio warm-up for hamstrings.","butt-kicks","butt-kicks",MECHANICS_TYPE,COMPOUND
61,"Arnold Press","Arnold Press","<p>Assis, haltères devant les épaules, paumes vers soi.</p><p>Poussez vers le haut en faisant une <strong>rotation</strong> des poignets, paumes vers l'avant en haut.</p>","<p>Seated, dumbbells in front of shoulders, palms facing you.</p><p>Press upward while <strong>rotating</strong> wrists, palms facing forward at top.</p>",https://www.youtube.com/watch?v=6Z1_b_i2H3g,https://img.youtube.com/vi/6Z1_b_i2H3g/maxresdefault.jpg,"Variante de développé pour les épaules.","Shoulder press variation.","arnold-press","arnold-press",TYPE,STRENGTH
61,"Arnold Press","Arnold Press","<p>Assis, haltères devant les épaules, paumes vers soi.</p><p>Poussez vers le haut en faisant une <strong>rotation</strong> des poignets, paumes vers l'avant en haut.</p>","<p>Seated, dumbbells in front of shoulders, palms facing you.</p><p>Press upward while <strong>rotating</strong> wrists, palms facing forward at top.</p>",https://www.youtube.com/watch?v=6Z1_b_i2H3g,https://img.youtube.com/vi/6Z1_b_i2H3g/maxresdefault.jpg,"Variante de développé pour les épaules.","Shoulder press variation.","arnold-press","arnold-press",PRIMARY_MUSCLE,SHOULDERS
61,"Arnold Press","Arnold Press","<p>Assis, haltères devant les épaules, paumes vers soi.</p><p>Poussez vers le haut en faisant une <strong>rotation</strong> des poignets, paumes vers l'avant en haut.</p>","<p>Seated, dumbbells in front of shoulders, palms facing you.</p><p>Press upward while <strong>rotating</strong> wrists, palms facing forward at top.</p>",https://www.youtube.com/watch?v=6Z1_b_i2H3g,https://img.youtube.com/vi/6Z1_b_i2H3g/maxresdefault.jpg,"Variante de développé pour les épaules.","Shoulder press variation.","arnold-press","arnold-press",SECONDARY_MUSCLE,TRICEPS
61,"Arnold Press","Arnold Press","<p>Assis, haltères devant les épaules, paumes vers soi.</p><p>Poussez vers le haut en faisant une <strong>rotation</strong> des poignets, paumes vers l'avant en haut.</p>","<p>Seated, dumbbells in front of shoulders, palms facing you.</p><p>Press upward while <strong>rotating</strong> wrists, palms facing forward at top.</p>",https://www.youtube.com/watch?v=6Z1_b_i2H3g,https://img.youtube.com/vi/6Z1_b_i2H3g/maxresdefault.jpg,"Variante de développé pour les épaules.","Shoulder press variation.","arnold-press","arnold-press",EQUIPMENT,DUMBBELL
61,"Arnold Press","Arnold Press","<p>Assis, haltères devant les épaules, paumes vers soi.</p><p>Poussez vers le haut en faisant une <strong>rotation</strong> des poignets, paumes vers l'avant en haut.</p>","<p>Seated, dumbbells in front of shoulders, palms facing you.</p><p>Press upward while <strong>rotating</strong> wrists, palms facing forward at top.</p>",https://www.youtube.com/watch?v=6Z1_b_i2H3g,https://img.youtube.com/vi/6Z1_b_i2H3g/maxresdefault.jpg,"Variante de développé pour les épaules.","Shoulder press variation.","arnold-press","arnold-press",MECHANICS_TYPE,COMPOUND
